"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","03/09/2015","Check","1","General Pledge","$100.00","7265","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","03/16/2015","Check","1","General Pledge","$100.00","7266","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","03/16/2015","Check","13","Easter Memorials","$50.00","4617","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","04/27/2015","Check","1","General Pledge","$200.00","7272","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","05/03/2015","Check","1","General Pledge","$100.00","7274","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","05/03/2015","Check","1","General Pledge","$50.00","7273","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","05/17/2015","Check","1","General Pledge","$100.00","7277","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","05/24/2015","Check","1","General Pledge","$50.00","7279","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","05/31/2015","Check","1","General Pledge","$100.00","7281","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","06/12/2015","Check","130","Cemetery Temp Rstrct","$25.00","4648","Sheetz cemetery memorial","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","06/21/2015","Check","66","Loose Plate","$100.00","7284","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","06/21/2015","Check","77","Pass Through","$200.00","7285","SM Flooring","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","06/28/2015","Check","1","General Pledge","$100.00","7286","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","07/05/2015","Check","1","General Pledge","$100.00","7288","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","07/13/2015","Check","1","General Pledge","$100.00","7292","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","07/17/2015","Check","5","Memorial Fund","$25.00","4660","Heath","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","07/19/2015","Check","1","General Pledge","$200.00","7293","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","08/30/2015","Check","1","General Pledge","$200.00","7296","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","09/28/2015","Check","1","General Pledge","$200.00","7301","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","10/04/2015","Check","1","General Pledge","$100.00","7304","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","10/11/2015","Check","1","General Pledge","$200.00","7307","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","10/25/2015","Check","1","General Pledge","$200.00","7308","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","11/08/2015","Check","1","General Pledge","$100.00","7312","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","11/13/2015","Check","65","Samaritan's Purse","$14.00","4708","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","11/29/2015","Check","1","General Pledge","$200.00","7316","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","12/20/2015","Check","1","General Pledge","$100.00","7328","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","12/23/2015","Check","14","Christmas Memorials","$50.00","4732","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","12/23/2015","Check","99","WRC meals","$25.00","4733","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","12/27/2015","Check","1","General Pledge","$100.00","7331","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","12/29/2015","Check","11","Christmas Offering","$50.00","7335","","$0.00","REDACTED","REDACTED"
"REDACTED","df01bff2d3188395dbf009ee4e8293a6","12/31/2015","Check","5","Memorial Fund","$25.00","4737","J Ryon","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","01/06/2015","Check","1","General Pledge","$200.00","","draft 010515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","02/05/2015","Check","1","General Pledge","$200.00","","draft 020515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","03/05/2015","Check","1","General Pledge","$200.00","","draft 030515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","03/29/2015","Check","13","Easter Memorials","$25.00","1828","","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","04/08/2015","Check","1","General Pledge","$200.00","","draft 040515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","05/08/2015","Check","1","General Pledge","$200.00","","draft 050515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","06/05/2015","Check","1","General Pledge","$200.00","","draft 060515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","07/07/2015","Check","1","General Pledge","$200.00","","draft 070515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","08/05/2015","Check","1","General Pledge","$200.00","","draft 080515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","09/08/2015","Check","1","General Pledge","$200.00","","draft 090515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","10/05/2015","Check","1","General Pledge","$200.00","","draft 100515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","11/06/2015","Check","1","General Pledge","$200.00","","draft 110515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","11/22/2015","Check","1","General Pledge","$25.00","1900","","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","11/29/2015","Check","94","Choral Scholars","$25.00","1897","brass","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","12/06/2015","Check","14","Christmas Memorials","$25.00","1901","","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","12/07/2015","Check","1","General Pledge","$25.00","","draft 120515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","12/07/2015","Check","1","General Pledge","$175.00","","draft 120515","$0.00","REDACTED","REDACTED"
"REDACTED","01fbdfec05a88b75975993b46dca0f19","12/20/2015","Check","11","Christmas Offering","$25.00","1904","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","02/15/2015","Check","1","General Pledge","$675.00","2803","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","02/15/2015","Check","108","Restoration & Repair Fund","$225.00","2803","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","03/22/2015","Check","1","General Pledge","$675.00","2809","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","03/22/2015","Check","108","Restoration & Repair Fund","$225.00","2809","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","04/05/2015","Check","1","General Pledge","$540.00","2811","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","04/05/2015","Check","10","Easter Offering","$200.00","2812","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","04/05/2015","Check","108","Restoration & Repair Fund","$180.00","2811","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","05/10/2015","Check","1","General Pledge","$540.00","2821","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","05/10/2015","Check","108","Restoration & Repair Fund","$180.00","2821","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","06/07/2015","Check","29","Outreach General","$50.00","","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","07/13/2015","Check","1","General Pledge","$1,080.00","2840","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","07/13/2015","Check","108","Restoration & Repair Fund","$360.00","2840","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","08/24/2015","Check","1","General Pledge","$675.00","2856","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","08/24/2015","Check","108","Restoration & Repair Fund","$225.00","2856","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","09/13/2015","Check","1","General Pledge","$540.00","2866","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","09/13/2015","Check","108","Restoration & Repair Fund","$180.00","2866","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","10/18/2015","Check","1","General Pledge","$675.00","2883","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","10/18/2015","Check","108","Restoration & Repair Fund","$225.00","2883","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","11/22/2015","Check","1","General Pledge","$540.00","2890","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","11/22/2015","Check","108","Restoration & Repair Fund","$180.00","2890","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","12/06/2015","Check","1","General Pledge","$675.00","2899","","$0.00","REDACTED","REDACTED"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","12/06/2015","Check","108","Restoration & Repair Fund","$225.00","2899","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","01/11/2015","Check","1","General Pledge","$150.00","792","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","01/11/2015","Check","108","Restoration & Repair Fund","$65.00","5073","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","01/20/2015","Check","1","General Pledge","$300.00","794","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","01/25/2015","Check","1","General Pledge","$150.00","797","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","02/01/2015","Check","1","General Pledge","$150.00","799","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","02/01/2015","Check","95","Bach's Lunch","$150.00","799","Julliard","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","02/09/2015","Check","1","General Pledge","$150.00","802","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","02/09/2015","Check","108","Restoration & Repair Fund","$65.00","5084","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","02/13/2015","Check","77","Pass Through","$60.00","801","bus","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","02/15/2015","Check","1","General Pledge","$150.00","806","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/01/2015","Check","1","General Pledge","$300.00","2575","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/09/2015","Check","1","General Pledge","$150.00","2577","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/16/2015","Check","1","General Pledge","$150.00","2579","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/20/2015","Check","108","Restoration & Repair Fund","$65.00","5096","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/22/2015","Check","1","General Pledge","$150.00","811","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/29/2015","Check","1","General Pledge","$150.00","812","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","03/29/2015","Check","100","Youth Missions","$100.00","812","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","04/05/2015","Check","1","General Pledge","$150.00","2581","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","04/12/2015","Check","1","General Pledge","$150.00","2583","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","04/19/2015","Check","1","General Pledge","$150.00","2584","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","04/27/2015","Check","1","General Pledge","$150.00","2585","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/03/2015","Check","1","General Pledge","$150.00","2587","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/03/2015","Check","108","Restoration & Repair Fund","$65.00","5104","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/10/2015","Check","1","General Pledge","$150.00","2589","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/17/2015","Check","1","General Pledge","$150.00","2591","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/17/2015","Check","78","Office Expense Donat","$25.00","2591","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/24/2015","Check","1","General Pledge","$150.00","2593","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/31/2015","Check","1","General Pledge","$150.00","821","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","05/31/2015","Check","77","Pass Through","$500.00","821","SM flooring","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","06/07/2015","Check","1","General Pledge","$150.00","2595","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","06/07/2015","Check","108","Restoration & Repair Fund","$65.00","5121","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","06/14/2015","Check","1","General Pledge","$450.00","823","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","07/17/2015","Check","1","General Pledge","$300.00","2600","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","07/27/2015","Check","1","General Pledge","$300.00","2603","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","07/27/2015","Check","108","Restoration & Repair Fund","$65.00","5128","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","08/02/2015","Check","1","General Pledge","$150.00","2607","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","08/16/2015","Check","1","General Pledge","$300.00","2611","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","08/24/2015","Check","1","General Pledge","$300.00","2612","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","09/06/2015","Check","1","General Pledge","$150.00","2614","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","09/13/2015","Check","1","General Pledge","$150.00","2617","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","09/20/2015","Check","1","General Pledge","$150.00","832","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","09/28/2015","Check","1","General Pledge","$150.00","833","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","10/11/2015","Check","1","General Pledge","$300.00","2624","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","10/11/2015","Check","33","Harris Scholarship","$100.00","2624","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","11/01/2015","Check","1","General Pledge","$450.00","2627","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","11/13/2015","Check","1","General Pledge","$150.00","2629","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","11/13/2015","Check","28","Soup Kitchen","$500.00","2629","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","11/15/2015","Check","1","General Pledge","$150.00","2630","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","11/22/2015","Check","1","General Pledge","$150.00","842","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","11/29/2015","Check","1","General Pledge","$150.00","2631","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/06/2015","Check","1","General Pledge","$150.00","2635","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/06/2015","Check","108","Restoration & Repair Fund","$65.00","5168","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/13/2015","Check","1","General Pledge","$150.00","2637","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/20/2015","Check","1","General Pledge","$150.00","2640","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/27/2015","Check","11","Christmas Offering","$100.00","851","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/29/2015","Check","1","General Pledge","$150.00","853","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/29/2015","Check","94","Choral Scholars","$50.00","853","","$0.00","REDACTED","REDACTED"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","12/29/2015","Check","108","Restoration & Repair Fund","$260.00","853","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","01/11/2015","Check","1","General Pledge","$325.00","707","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","02/09/2015","Check","1","General Pledge","$325.00","717","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","03/09/2015","Check","1","General Pledge","$325.00","719","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","04/05/2015","Check","82","Good Friday Offering","$20.00","725","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","04/19/2015","Check","1","General Pledge","$325.00","731","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","05/10/2015","Check","1","General Pledge","$325.00","729","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","06/21/2015","Check","1","General Pledge","$325.00","741","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","06/21/2015","Check","77","Pass Through","$25.00","741","SM Flooring","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","07/05/2015","Check","1","General Pledge","$325.00","744","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","08/02/2015","Check","1","General Pledge","$325.00","751","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","09/13/2015","Check","1","General Pledge","$325.00","756","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","10/12/2015","Check","1","General Pledge","$325.00","764","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","10/12/2015","Cash","124","Designated Gifts","$20.00","","Columbia flood victims","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","11/13/2015","Check","1","General Pledge","$325.00","767","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","12/06/2015","Check","1","General Pledge","$325.00","784","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","12/27/2015","Check","11","Christmas Offering","$25.00","793","","$0.00","REDACTED","REDACTED"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","12/31/2015","Check","5","Memorial Fund","$50.00","795","Jill Ryon","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","01/15/2015","Check","1","General Pledge","$150.00","432","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","01/25/2015","Check","1","General Pledge","$100.00","437","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","02/01/2015","Check","1","General Pledge","$100.00","2903","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","02/01/2015","Check","1","General Pledge","$100.00","447","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","03/01/2015","Check","1","General Pledge","$50.00","464","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","03/01/2015","Check","1","General Pledge","$100.00","2907","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","03/22/2015","Check","1","General Pledge","$50.00","478","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","03/29/2015","Check","1","General Pledge","$100.00","2921","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","04/12/2015","Check","1","General Pledge","$50.00","488","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","05/03/2015","Check","1","General Pledge","$100.00","2911","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","05/10/2015","Check","1","General Pledge","$50.00","510","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","05/24/2015","Check","1","General Pledge","$50.00","522","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","05/31/2015","Check","1","General Pledge","$100.00","2912","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","06/21/2015","Check","1","General Pledge","$100.00","2935","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","06/21/2015","Check","1","General Pledge","$50.00","531","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","07/19/2015","Check","1","General Pledge","$50.00","539","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","08/02/2015","Check","1","General Pledge","$100.00","2939","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","08/02/2015","Check","1","General Pledge","$50.00","546","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","08/30/2015","Check","1","General Pledge","$50.00","557","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","08/30/2015","Check","1","General Pledge","$100.00","2958","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","09/20/2015","Check","1","General Pledge","$50.00","568","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","10/11/2015","Check","1","General Pledge","$100.00","2942","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","11/01/2015","Check","1","General Pledge","$50.00","599","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","11/15/2015","Check","1","General Pledge","$50.00","609","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","11/15/2015","Check","1","General Pledge","$200.00","2977","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","12/13/2015","Check","99","WRC meals","$25.00","622","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","12/20/2015","Check","1","General Pledge","$100.00","2980","","$0.00","REDACTED","REDACTED"
"REDACTED","b61cf845819e91bcc9cca7410210636f","12/29/2015","Check","1","General Pledge","$100.00","629","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","01/25/2015","Check","1","General Pledge","$30.00","4427","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","05/03/2015","Check","1","General Pledge","$30.00","4459","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","05/10/2015","Check","1","General Pledge","$30.00","4462","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","05/24/2015","Check","1","General Pledge","$30.00","4467","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","06/14/2015","Check","1","General Pledge","$30.00","4471","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","12/20/2015","Check","108","Restoration & Repair Fund","$50.00","4522","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","12/29/2015","Check","108","Restoration & Repair Fund","$50.00","4524","","$0.00","REDACTED","REDACTED"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","12/29/2015","Check","108","Restoration & Repair Fund","$25.00","4523","","$0.00","REDACTED","REDACTED"
"REDACTED","c18870356711031b144b3e6ebf65d404","05/24/2015","Check","1","General Pledge","$500.00","1486","","$0.00","REDACTED","REDACTED"
"REDACTED","c18870356711031b144b3e6ebf65d404","11/29/2015","Check","1","General Pledge","$600.00","1499","","$0.00","REDACTED","REDACTED"
"REDACTED","019449e3d5227baf42781442ad5346a8","05/10/2015","Check","1","General Pledge","$600.00","2281","","$0.00","REDACTED","REDACTED"
"REDACTED","019449e3d5227baf42781442ad5346a8","07/09/2015","Check","1","General Pledge","$600.00","2291","","$0.00","REDACTED","REDACTED"
"REDACTED","019449e3d5227baf42781442ad5346a8","08/30/2015","Check","1","General Pledge","$600.00","2299","","$0.00","REDACTED","REDACTED"
